Geo_FIPS,sovi,rank,fema_region
g27101,2.204557056500848,82.0,FEMA_5
g27103,-3.229102204754486,486.0,FEMA_5
g27105,6.523485298106458,6.0,FEMA_5
g27107,2.8814964937634167,54.0,FEMA_5
g27109,-2.0774380093767193,426.0,FEMA_5
g27111,1.163906431705452,155.0,FEMA_5
g27113,-0.31324350957634817,287.0,FEMA_5
g27115,-1.7250962226147684,406.0,FEMA_5
g27117,3.341901902800715,42.0,FEMA_5
g27119,1.327660368106634,140.0,FEMA_5
g27121,-0.058250854840560196,258.0,FEMA_5
g27123,3.8091082384712873,31.0,FEMA_5
g27125,-0.14690308261635043,269.0,FEMA_5
g27127,1.9321000421446426,100.0,FEMA_5
g27129,1.7374920308654755,112.0,FEMA_5
g27131,-1.8674032018754856,414.0,FEMA_5
g27133,1.8200365745475848,106.0,FEMA_5
g27135,-2.2319287679945097,438.0,FEMA_5
g27137,0.6776512170182964,197.0,FEMA_5
g27139,-5.906528865823627,516.0,FEMA_5
g27141,-5.955134641518698,519.0,FEMA_5
g27143,0.6715465356557296,198.0,FEMA_5
g27145,-2.836794625247544,467.0,FEMA_5
g27147,-0.4241160978750572,297.0,FEMA_5
g27149,-0.5447809032949144,315.0,FEMA_5
g27151,0.4760699020409713,215.0,FEMA_5
g27153,0.6658733609402263,200.0,FEMA_5
g27155,3.5270717517346366,37.0,FEMA_5
g27157,-1.3179629151103491,380.0,FEMA_5
g27159,3.254618000337326,45.0,FEMA_5
g27161,-0.3303949801448063,290.0,FEMA_5
g27163,-5.597390294578109,513.0,FEMA_5
g27165,5.2615125685227895,13.0,FEMA_5
g27167,0.5604161031760764,210.0,FEMA_5
g27169,-1.2014600958343709,374.0,FEMA_5
g27171,-5.570521293202658,512.0,FEMA_5
g27173,1.2589919835831818,148.0,FEMA_5
g28001,2.0796483827896433,129.0,FEMA_4
g28003,-1.105151866603573,504.0,FEMA_4
g28005,0.08382577318079154,348.0,FEMA_4
g28007,0.9915077238998433,232.0,FEMA_4
g28009,-2.0945335291185705,610.0,FEMA_4
g28011,1.2602808858432488,193.0,FEMA_4
g28013,1.2254177784026674,197.0,FEMA_4
g28015,-0.4040254953660232,409.0,FEMA_4
g28017,0.13385475961525536,341.0,FEMA_4
g28019,1.235475539592596,196.0,FEMA_4
g28021,1.3565898751723808,187.0,FEMA_4
g28023,-2.134259562178516,614.0,FEMA_4
g28025,-1.3104251122468238,535.0,FEMA_4
g28027,3.409985632442505,53.0,FEMA_4
g28029,-1.733066640388811,588.0,FEMA_4
g28031,-0.8625535111151577,476.0,FEMA_4
g28033,-5.402478422485248,719.0,FEMA_4
g28035,-0.5181049363313013,428.0,FEMA_4
g28037,-0.7204845885422242,455.0,FEMA_4
g28039,-4.4332566014384955,705.0,FEMA_4
g28041,-0.04987838982142212,363.0,FEMA_4
g28043,-0.8509182967799547,473.0,FEMA_4
g28045,-1.1505107434732644,511.0,FEMA_4
g28047,-0.3077710439552408,396.0,FEMA_4
g28049,-0.9711636057270906,487.0,FEMA_4
g28051,1.2886408879273656,192.0,FEMA_4
g28053,3.308214812086943,58.0,FEMA_4
g28055,2.3434754444157644,115.0,FEMA_4
g28057,-2.9408466202910626,657.0,FEMA_4
g28059,-2.452002750062583,636.0,FEMA_4
g28061,-1.661998570918059,578.0,FEMA_4
g28063,3.9076170922736653,42.0,FEMA_4
g28065,-0.7615526715337121,459.0,FEMA_4
g28067,-1.560410056539435,564.0,FEMA_4
g28069,3.6919669788933147,47.0,FEMA_4
g28071,-2.66932770425473,643.0,FEMA_4
g28073,-5.040257183428688,715.0,FEMA_4
g28075,-0.6239367606943546,441.0,FEMA_4
g28077,-3.0104678753148058,662.0,FEMA_4
g28079,1.6303012608979919,157.0,FEMA_4
g28081,-2.274812614902905,623.0,FEMA_4
g28083,4.092980146871969,41.0,FEMA_4
g28085,-1.6466879116857867,576.0,FEMA_4
g28087,-0.34293634961739583,402.0,FEMA_4
g28089,-5.800509301273086,726.0,FEMA_4
g28091,-0.5036454025797117,424.0,FEMA_4
g28093,-1.295187571370128,530.0,FEMA_4
g28095,-1.6457783150558773,575.0,FEMA_4
g28097,-0.22655941701407667,383.0,FEMA_4
g28099,7.814141208120659,8.0,FEMA_4
g28101,0.6472486678952363,270.0,FEMA_4
g28103,1.5480882315101079,164.0,FEMA_4
g28105,-1.1609192998689903,513.0,FEMA_4
g28107,-1.5344653313102121,562.0,FEMA_4
g28109,-1.9724010450871121,602.0,FEMA_4
g28111,-2.7281765376669695,647.0,FEMA_4
g28113,-0.15860252387685014,376.0,FEMA_4
g28115,-3.071666976121934,666.0,FEMA_4
g28117,-1.5208869281111386,558.0,FEMA_4
g28119,2.9639630038360947,73.0,FEMA_4
g28121,-4.993375706641977,714.0,FEMA_4
g28123,-0.4598324416153262,417.0,FEMA_4
g28125,4.168409773679366,39.0,FEMA_4
g28127,-0.2625408463519659,387.0,FEMA_4
g28129,-3.1035557916529144,669.0,FEMA_4
g28131,-2.787424768822958,651.0,FEMA_4
g28133,1.0471711859493018,225.0,FEMA_4
g28135,4.170229862813446,38.0,FEMA_4
g28137,-1.9657680072873334,601.0,FEMA_4
g28139,-2.076873770715678,609.0,FEMA_4
g28141,-0.4858481238826366,421.0,FEMA_4
g28143,5.002367200513419,25.0,FEMA_4
g28145,-2.131674644383407,613.0,FEMA_4
g28147,-1.6366238853407014,572.0,FEMA_4
g28149,-0.3326670536951695,400.0,FEMA_4
g28151,1.7932041468358826,144.0,FEMA_4
g28153,-1.8271041357367546,594.0,FEMA_4
g28155,-1.0878879768809835,502.0,FEMA_4
g28157,4.402353152596531,32.0,FEMA_4
g28159,0.28044514330837433,315.0,FEMA_4
g28161,0.1831937437416017,333.0,FEMA_4
g28163,2.4006226409313953,109.0,FEMA_4
g29001,1.838696675453015,83.0,FEMA_7
g29003,-2.2850636981142443,338.0,FEMA_7
g29005,-1.2975258651650703,299.0,FEMA_7
g29007,3.546217384796317,23.0,FEMA_7
g29009,0.3491773651726995,185.0,FEMA_7
g29011,0.2502206531540705,188.0,FEMA_7
g29013,0.343896123920176,187.0,FEMA_7
g29015,-0.19550838258270775,219.0,FEMA_7
g29017,-0.7924606550314107,262.0,FEMA_7
g29019,-2.313135176972561,339.0,FEMA_7
g29021,1.796404200055606,87.0,FEMA_7
g29023,4.412583102273711,13.0,FEMA_7
g29025,-0.4967295078775075,246.0,FEMA_7
g29027,-2.4757130283946776,348.0,FEMA_7
g29029,-1.873565212233558,326.0,FEMA_7
g29031,0.9835085663997806,140.0,FEMA_7
g29033,-0.13067047931810033,214.0,FEMA_7
g29035,4.13983529981671,15.0,FEMA_7
g29037,-2.72181309854554,358.0,FEMA_7
g29039,0.9545998911801121,143.0,FEMA_7
g29041,2.4221449762695535,51.0,FEMA_7
g29043,-2.8936256447986297,364.0,FEMA_7
g29045,-0.2245993836009999,223.0,FEMA_7
g29047,-2.3503198479309537,341.0,FEMA_7
g29049,-1.026234116631908,279.0,FEMA_7
g29051,-0.896177784161216,272.0,FEMA_7
g29053,-0.9050589670429154,273.0,FEMA_7
g29055,1.7063559484560855,93.0,FEMA_7
g29057,1.4790404640345463,109.0,FEMA_7
g29059,0.5303996757913259,169.0,FEMA_7
g29061,-1.2328340158385647,295.0,FEMA_7
g29063,-7.27946283681657,410.0,FEMA_7
g29065,1.9762488714285102,71.0,FEMA_7
g29067,0.19620087937118713,193.0,FEMA_7
g29069,7.650418494065327,4.0,FEMA_7
g29071,-1.641858366400726,317.0,FEMA_7
g29073,0.856482075271731,150.0,FEMA_7
g29075,3.127328361130938,34.0,FEMA_7
g29077,0.5595680149857674,165.0,FEMA_7
g29079,2.8553228927037857,41.0,FEMA_7
g29081,0.4200181528074659,183.0,FEMA_7
g29083,1.1295052381631678,131.0,FEMA_7
g29085,0.9613156585939697,142.0,FEMA_7
g29087,0.8361812204693088,151.0,FEMA_7
g29089,1.1972662443544506,126.0,FEMA_7
g29091,2.1816059602004927,62.0,FEMA_7
g29093,3.5303495306051476,24.0,FEMA_7
g29095,3.016037909138517,37.0,FEMA_7
g29097,3.1160498474434095,35.0,FEMA_7
g29099,-2.55430453273577,351.0,FEMA_7
g29101,-2.425522345265309,346.0,FEMA_7
g29103,1.3343506805747591,118.0,FEMA_7
g29105,1.1770096833922967,129.0,FEMA_7
g29107,-0.5011709747529294,247.0,FEMA_7
g29109,1.8129560009520187,84.0,FEMA_7
g29111,0.9474420410420941,144.0,FEMA_7
g29113,-2.4495268481241306,347.0,FEMA_7
g29115,1.9649256668089254,72.0,FEMA_7
g29117,4.26087398568191,14.0,FEMA_7
g29119,2.502080321878463,50.0,FEMA_7
g29121,2.231456614217737,61.0,FEMA_7
g29123,2.6979713963860483,47.0,FEMA_7
g29125,-0.6338277495722329,253.0,FEMA_7
g29127,3.4259630542598507,26.0,FEMA_7
g29129,1.5959681394218466,99.0,FEMA_7
g29131,0.5217121587778994,170.0,FEMA_7
g29133,5.469310966691314,10.0,FEMA_7
g29135,-1.6580086867548824,318.0,FEMA_7
g29137,0.9055599147275855,148.0,FEMA_7
g29139,1.6223261673229938,98.0,FEMA_7
g29141,0.7334720956292168,156.0,FEMA_7
g29143,7.313249924608993,6.0,FEMA_7
g29145,0.48254597145796796,175.0,FEMA_7
g29147,0.03482526286732002,201.0,FEMA_7
g29149,1.3794033071001055,114.0,FEMA_7
g29151,-3.629137943386376,377.0,FEMA_7
g29153,1.7951215208724962,88.0,FEMA_7
g29155,9.761933603423785,2.0,FEMA_7
g29157,-1.3550447674356785,301.0,FEMA_7
g29159,1.4797820522667846,108.0,FEMA_7
g29161,-1.1848838448520849,288.0,FEMA_7
g29163,-0.20899637127028758,220.0,FEMA_7
g29165,-4.6786749496138,399.0,FEMA_7
g29167,-0.08550473995724173,211.0,FEMA_7
g29169,-4.635895730765137,398.0,FEMA_7
g29171,0.01249063488118271,204.0,FEMA_7
g29173,-2.621583813490316,354.0,FEMA_7
g29175,-0.02823233709447104,208.0,FEMA_7
g29177,-1.3415481376226204,300.0,FEMA_7
g29179,2.7065992515379347,46.0,FEMA_7
g29181,3.7846535126144967,20.0,FEMA_7
g29183,-5.267765074860122,405.0,FEMA_7
g29185,1.9038829738904792,81.0,FEMA_7
g29186,-2.8122119553452873,359.0,FEMA_7
g29187,-0.7956650776646891,263.0,FEMA_7
g29189,-0.09348876632727876,212.0,FEMA_7
g29195,3.4710425225371404,25.0,FEMA_7
g29197,3.3939977810146598,28.0,FEMA_7
g29199,1.9081511129102555,79.0,FEMA_7
g29201,3.978306698027939,18.0,FEMA_7
g29203,1.3063905336550516,119.0,FEMA_7
g29205,1.5460432683486895,105.0,FEMA_7
g29207,2.075110198753664,67.0,FEMA_7
g29209,0.1406748950669896,197.0,FEMA_7
g29211,3.8145668058207907,19.0,FEMA_7
g29213,1.2800431294108705,122.0,FEMA_7
g29215,0.5675164098633217,163.0,FEMA_7
g29217,4.088053406838224,16.0,FEMA_7
g29219,-1.959111475873666,328.0,FEMA_7
g29221,1.7570031263501167,90.0,FEMA_7
g29223,1.913752791808565,78.0,FEMA_7
g29225,-0.9460298207885862,275.0,FEMA_7
g29227,2.7554409916877622,44.0,FEMA_7
g29229,2.614191488991207,48.0,FEMA_7
g29510,9.598500988768013,3.0,FEMA_7
g30001,-0.485869341828682,154.0,FEMA_8
g30003,1.7474591385868825,69.0,FEMA_8
g30005,1.441430654804309,76.0,FEMA_8
g30007,-0.3706725605306571,146.0,FEMA_8
g30009,1.0908186825101835,92.0,FEMA_8
g30011,1.3660735345404253,80.0,FEMA_8
g30013,1.1162862858983573,91.0,FEMA_8
g30015,0.5773373750489244,109.0,FEMA_8
g30017,0.7286175853368442,105.0,FEMA_8
g30019,-0.4101648234804264,148.0,FEMA_8
g30021,-1.3175794112325403,192.0,FEMA_8
g30023,3.6134322831411523,29.0,FEMA_8
g30025,-1.9663090876635194,222.0,FEMA_8
g30027,0.16199780221151855,126.0,FEMA_8
g30029,0.22298038592458957,123.0,FEMA_8
g30031,-4.368728956653173,281.0,FEMA_8
g30033,1.1276653927196987,90.0,FEMA_8
g30035,2.5614739850155006,49.0,FEMA_8
g30037,2.8803597559187066,43.0,FEMA_8
g30039,4.043777377305302,25.0,FEMA_8
g30041,-0.6836260829033916,164.0,FEMA_8
g30043,-1.8774410973820683,218.0,FEMA_8
g30045,2.0542423177537668,58.0,FEMA_8
g30047,3.4246466386892167,34.0,FEMA_8
g30049,-0.26617959951490566,144.0,FEMA_8
g30051,6.335095531232006,7.0,FEMA_8
g30053,3.5714952604556656,30.0,FEMA_8
g30055,-3.1020107797875047,259.0,FEMA_8
g30057,-0.7198227525543213,167.0,FEMA_8
g30059,2.8599012374118757,44.0,FEMA_8
g30061,6.718923468675844,6.0,FEMA_8
g30063,-1.3136808559011042,191.0,FEMA_8
g30065,1.3360693810577287,82.0,FEMA_8
g30067,1.2594862416214085,83.0,FEMA_8
g30069,-0.19058648451702487,142.0,FEMA_8
g30071,1.1303345935017077,89.0,FEMA_8
g30073,1.8503824783792253,64.0,FEMA_8
g30075,-2.155663651640999,231.0,FEMA_8
g30077,-3.003715397225821,255.0,FEMA_8
g30079,4.833157600904788,16.0,FEMA_8
g30081,2.3081062741513274,52.0,FEMA_8
g30083,-4.541918289912291,285.0,FEMA_8
g30085,0.7820416758877006,103.0,FEMA_8
g30087,0.7100853174767168,107.0,FEMA_8
g30089,4.325753958797665,22.0,FEMA_8
g30091,-1.4483431854357018,198.0,FEMA_8
g30093,0.6348027305355641,108.0,FEMA_8
g30095,-2.050844374058508,228.0,FEMA_8
g30097,-2.243818888106627,234.0,FEMA_8
g30099,1.2087954249590391,84.0,FEMA_8
g30101,-2.8431847925408453,248.0,FEMA_8
g30103,-0.4122145366242955,149.0,FEMA_8
g30105,1.965720570051364,60.0,FEMA_8
g30107,4.688233657218,18.0,FEMA_8
g30109,-1.7641696119015038,214.0,FEMA_8
g30111,-0.5185242816374922,156.0,FEMA_8
g31001,-0.5882759697291943,251.0,FEMA_7
g31003,-0.5686031225715493,250.0,FEMA_7
g31005,-4.857532205033205,400.0,FEMA_7
g31007,-1.2259265120145715,293.0,FEMA_7
g31009,-1.7785353008623788,322.0,FEMA_7
g31011,-1.4363459678474833,308.0,FEMA_7
g31013,1.6739976443609539,95.0,FEMA_7
g31015,-2.409768405798315,345.0,FEMA_7
g31017,0.7737188867920658,154.0,FEMA_7
g31019,-1.4990064992390595,312.0,FEMA_7
g31021,-0.3950268482375817,237.0,FEMA_7
g31023,-2.5458329014355363,350.0,FEMA_7
g31025,-5.227223014568967,404.0,FEMA_7
g31027,-2.1048798822047154,331.0,FEMA_7
g31029,1.9559202498940047,74.0,FEMA_7
g31031,-1.2224285209182972,292.0,FEMA_7
g31033,-1.7916241464826759,323.0,FEMA_7
g31035,-0.29702934003437226,229.0,FEMA_7
g31037,5.082558134657889,12.0,FEMA_7
g31039,-0.14043909924386055,215.0,FEMA_7
g31041,-1.415597919498921,306.0,FEMA_7
g31043,5.7723547206599,8.0,FEMA_7
g31045,0.9728953648809548,141.0,FEMA_7
g31047,3.5953498411563274,21.0,FEMA_7
g31049,-1.0713743889718101,281.0,FEMA_7
g31051,1.9536083674126108,75.0,FEMA_7
g31053,1.9582471006003268,73.0,FEMA_7
g31055,0.4670925286811,179.0,FEMA_7
g31057,-1.481653415469351,311.0,FEMA_7
g31059,-0.02755557041369694,207.0,FEMA_7
g31061,-0.5372708612932731,248.0,FEMA_7
g31063,-3.974232884865142,390.0,FEMA_7
g31065,1.7370920493169082,91.0,FEMA_7
g31067,0.5539356235969521,166.0,FEMA_7
g31069,-0.841721350434377,268.0,FEMA_7
g31071,0.4418291741476373,181.0,FEMA_7
g31073,-2.8971060939662627,365.0,FEMA_7
g31075,-3.7626691495702387,382.0,FEMA_7
g31077,-0.00792416538187779,206.0,FEMA_7
g31079,3.357567139143942,29.0,FEMA_7
g31081,-2.920392530322743,366.0,FEMA_7
g31083,-3.630252840298242,378.0,FEMA_7
g31085,-5.425513280381355,406.0,FEMA_7
g31087,-1.8037399007650607,324.0,FEMA_7
g31089,-1.4441172824015494,309.0,FEMA_7
g31091,-3.709558303048457,380.0,FEMA_7
g31093,-3.663033396216462,379.0,FEMA_7
g31095,1.7201736388877948,92.0,FEMA_7
g31097,-4.165570440568958,392.0,FEMA_7
g31099,-3.100638446434764,370.0,FEMA_7
g31101,-2.051906448884359,329.0,FEMA_7
g31103,-1.7532985663293394,321.0,FEMA_7
g31105,-0.16569109136573612,217.0,FEMA_7
g31107,2.9417463492526714,40.0,FEMA_7
g31109,-2.4087822469394125,344.0,FEMA_7
g31111,-0.8754119907491833,271.0,FEMA_7
g31113,-2.675941000409538,356.0,FEMA_7
g31115,-7.544738446124841,411.0,FEMA_7
g31117,-4.42081953730161,396.0,FEMA_7
g31119,2.1057304186837587,66.0,FEMA_7
g31121,-0.29236731401597194,228.0,FEMA_7
g31123,1.4966275098204087,107.0,FEMA_7
g31125,1.584344277459555,101.0,FEMA_7
g31127,-1.2439346164118832,296.0,FEMA_7
g31129,1.1449108515414403,130.0,FEMA_7
g31131,0.0021487720693538215,205.0,FEMA_7
g31133,-0.24334266305168167,226.0,FEMA_7
g31135,-2.8281962988503704,361.0,FEMA_7
g31137,-0.9965758849161932,278.0,FEMA_7
g31139,-2.4814874080332334,349.0,FEMA_7
g31141,-0.23547796445848154,225.0,FEMA_7
g31143,-1.2617280110537485,297.0,FEMA_7
g31145,-1.3661154107579412,302.0,FEMA_7
g31147,1.996278267141754,69.0,FEMA_7
g31149,-1.2285168767942327,294.0,FEMA_7
g31151,1.463475751747819,110.0,FEMA_7
g31153,-4.057841192488784,391.0,FEMA_7
g31155,-4.447791875909913,397.0,FEMA_7
g31157,4.043194811677346,17.0,FEMA_7
g31159,-5.182034384156358,403.0,FEMA_7
g31161,3.3373015125209666,31.0,FEMA_7
g31163,-0.7332529793826874,257.0,FEMA_7
g31165,-3.9702680695495935,389.0,FEMA_7
g31167,-2.8237330156268037,360.0,FEMA_7
g31169,0.607661998957155,159.0,FEMA_7
g31171,-3.8840394304594783,384.0,FEMA_7
g31173,17.870444356591236,1.0,FEMA_7
g31175,0.45094586826767635,180.0,FEMA_7
g31177,-5.007419811133632,401.0,FEMA_7
g31179,-1.0870130549512163,283.0,FEMA_7
g31181,1.9928896468505812,70.0,FEMA_7
g31183,-7.5841879750337,412.0,FEMA_7
g31185,-0.665377295982281,254.0,FEMA_7
g32001,-3.013976925969901,82.0,FEMA_9
g32003,-1.9425273048311251,73.0,FEMA_9
g32005,-1.9644269328394894,74.0,FEMA_9
g32007,-5.3451919623486,88.0,FEMA_9
g32009,-0.21380659415388925,48.0,FEMA_9
g32011,-7.16365099011206,90.0,FEMA_9
g32013,-4.766623187496829,87.0,FEMA_9
g32015,-5.609545049891262,89.0,FEMA_9
g32017,-1.0251898338655352,60.0,FEMA_9
g32019,-2.5632030157650028,79.0,FEMA_9
g32021,3.1199273004127805,11.0,FEMA_9
g32023,0.6245059011589976,36.0,FEMA_9
g32027,1.3542907379084035,23.0,FEMA_9
g32029,-4.472290849196127,85.0,FEMA_9
g32031,-1.747861192759284,70.0,FEMA_9
g32033,-1.7860666103815186,71.0,FEMA_9
g32510,0.6310504596813138,35.0,FEMA_9
g33001,0.34228520276541896,27.0,FEMA_1
g33003,-0.23297233625660763,33.0,FEMA_1
g33005,-1.5986096410547552,53.0,FEMA_1
g33007,2.145809786721218,14.0,FEMA_1
g33009,-1.4096749586998234,49.0,FEMA_1
g33011,-2.1033227258628675,58.0,FEMA_1
g33013,-0.9878192746574537,46.0,FEMA_1
g33015,-4.164772928671065,63.0,FEMA_1
g33017,-2.9738597177741255,61.0,FEMA_1
g33019,-0.7038919493510954,41.0,FEMA_1
g34001,1.7764451391485945,17.0,FEMA_2
g34003,-3.76879887859033,78.0,FEMA_2
g34005,-2.1030406555626135,67.0,FEMA_2
g34007,-0.868229124429102,57.0,FEMA_2
g34009,3.3288141345355857,7.0,FEMA_2
g34011,0.7303030812238916,31.0,FEMA_2
g34013,0.5300355565131158,35.0,FEMA_2
g34015,-2.256242701337689,68.0,FEMA_2
g34017,-1.2536342079281084,60.0,FEMA_2
g34019,-3.943982218759492,80.0,FEMA_2
g34021,-1.673437515173037,63.0,FEMA_2
g34023,-4.531569467120889,82.0,FEMA_2
g34025,-3.091871467664947,73.0,FEMA_2
g34027,-4.432637956690947,81.0,FEMA_2
g34029,0.008805324261400016,46.0,FEMA_2
g34031,-2.7071708573471827,71.0,FEMA_2
g34033,-0.6778052248998483,54.0,FEMA_2
g34035,-5.106269220855038,83.0,FEMA_2
g34037,-3.2001367823945674,74.0,FEMA_2
g34039,-2.8795499268065803,72.0,FEMA_2
g34041,-2.684467656356005,70.0,FEMA_2
g35001,0.6968130174040096,192.0,FEMA_6
g35003,0.46878792940211433,207.0,FEMA_6
g35005,2.2684510176968105,75.0,FEMA_6
g35006,6.919823002379367,6.0,FEMA_6
g35007,2.7652030647473413,61.0,FEMA_6
g35009,0.44663463381551716,210.0,FEMA_6
g35011,2.2999119814906037,73.0,FEMA_6
g35013,1.7227028790597858,114.0,FEMA_6
g35015,-1.6113684643370036,384.0,FEMA_6
g35017,1.5819473009987033,121.0,FEMA_6
g35019,2.1485877816520924,79.0,FEMA_6
g35021,-0.5455853516989675,310.0,FEMA_6
g35023,3.1223093039394376,47.0,FEMA_6
g35025,-1.9303375129138178,396.0,FEMA_6
g35027,1.8359672315020652,101.0,FEMA_6
g35028,-8.22788058707421,500.0,FEMA_6
g35029,3.9981428131731307,31.0,FEMA_6
g35031,9.374201723693348,2.0,FEMA_6
g35033,0.4443115115628125,211.0,FEMA_6
g35035,1.2373502114041295,141.0,FEMA_6
g35037,2.628362816874401,66.0,FEMA_6
g35039,2.326042647560926,72.0,FEMA_6
g35041,0.9732358502168125,169.0,FEMA_6
g35043,-1.2397608241912432,362.0,FEMA_6
g35045,0.037132385018531444,256.0,FEMA_6
g35047,2.3896631531442756,71.0,FEMA_6
g35049,-1.3277684844279096,371.0,FEMA_6
g35051,5.372123949230216,16.0,FEMA_6
g35053,1.6172418725478048,119.0,FEMA_6
g35055,2.2986255703774106,74.0,FEMA_6
g35057,-0.9039268949568258,343.0,FEMA_6
g35059,-2.425908322610853,424.0,FEMA_6
g35061,-0.6725443887801578,323.0,FEMA_6
g36001,0.20272014836982133,41.0,FEMA_2
g36003,0.7681457871831026,29.0,FEMA_2
g36005,5.447532084037906,4.0,FEMA_2
g36007,0.6935341816370119,32.0,FEMA_2
g36009,3.393034275940624,6.0,FEMA_2
g36011,0.8380564373240396,26.0,FEMA_2
g36013,1.5085194684763987,19.0,FEMA_2
g36015,2.0529947271303755,14.0,FEMA_2
g36017,0.07628941618716001,45.0,FEMA_2
g36019,1.4154536344002626,20.0,FEMA_2
g36021,-0.464495555069238,51.0,FEMA_2
g36023,0.1175143531265899,43.0,FEMA_2
g36025,2.16620016603814,12.0,FEMA_2
g36027,-1.7509175815387408,64.0,FEMA_2
g36029,1.1260183828079477,24.0,FEMA_2
g36031,2.9228092649628006,9.0,FEMA_2
g36033,7.583600831380202,1.0,FEMA_2
g36035,2.9549623671202028,8.0,FEMA_2
g36037,-0.812104876938011,56.0,FEMA_2
g36039,2.9014622088595114,10.0,FEMA_2
g36041,5.661731817501656,2.0,FEMA_2
g36043,0.8889973417407301,25.0,FEMA_2
g36045,1.1640952795351354,23.0,FEMA_2
g36047,3.424736664679892,5.0,FEMA_2
g36049,-0.9927501518973438,59.0,FEMA_2
g36051,-0.399898156335075,50.0,FEMA_2
g36053,0.17018998873146435,42.0,FEMA_2
g36055,0.1084018381778401,44.0,FEMA_2
g36057,0.32812308711638694,39.0,FEMA_2
g36059,-3.7000719270323525,77.0,FEMA_2
g36061,5.5158912593190745,3.0,FEMA_2
g36063,1.623909606625868,18.0,FEMA_2
g36065,1.246899406229748,22.0,FEMA_2
g36067,0.6135419138939605,34.0,FEMA_2
g36069,-0.280129211042189,49.0,FEMA_2
g36071,-2.674118234027429,69.0,FEMA_2
g36073,0.7406222083651757,30.0,FEMA_2
g36075,0.5122917876027339,36.0,FEMA_2
g36077,2.052530295564458,15.0,FEMA_2
g36079,-3.5760988509149705,76.0,FEMA_2
g36081,-0.7725290301032985,55.0,FEMA_2
g36083,-0.2610681175428694,47.0,FEMA_2
g36085,-1.8812549823731952,65.0,FEMA_2
g36087,-3.7721299560460166,79.0,FEMA_2
g36089,2.081808253993235,13.0,FEMA_2
g36091,-1.6555614449840106,62.0,FEMA_2
g36093,0.4481792161155673,38.0,FEMA_2
g36095,0.8360204661169257,27.0,FEMA_2
g36097,0.7832386375004993,28.0,FEMA_2
g36099,1.344327837019034,21.0,FEMA_2
g36101,0.6400482116174849,33.0,FEMA_2
g36103,-3.544600023418952,75.0,FEMA_2
g36105,2.188149604482808,11.0,FEMA_2
g36107,-1.2889022980835332,61.0,FEMA_2
g36109,-0.9670235158060789,58.0,FEMA_2
g36111,0.21392639808073005,40.0,FEMA_2
g36113,1.84129283434621,16.0,FEMA_2
g36115,0.4841873951020009,37.0,FEMA_2
g36117,-0.6712758301618027,53.0,FEMA_2
g36119,-1.9851778232493706,66.0,FEMA_2
g36121,-0.563516344398945,52.0,FEMA_2
g36123,-0.2639245472431797,48.0,FEMA_2
g37001,0.1264009802340833,343.0,FEMA_4
g37003,-1.6356054655066923,571.0,FEMA_4
g37005,3.2221015316723802,61.0,FEMA_4
g37007,1.4085396836009616,180.0,FEMA_4
g37009,1.0246524210139756,228.0,FEMA_4
g37011,3.3812270071079364,54.0,FEMA_4
g37013,1.3620306606486372,186.0,FEMA_4
g37015,1.9072829744911695,138.0,FEMA_4
g37017,2.7313276129661554,84.0,FEMA_4
g37019,1.3810916038934378,183.0,FEMA_4
g37021,0.5404587165577781,280.0,FEMA_4
g37023,1.557910068725788,163.0,FEMA_4
g37025,-3.4426628162801753,681.0,FEMA_4
g37027,-1.394539176055493,540.0,FEMA_4
g37029,-4.713388657481911,710.0,FEMA_4
g37031,0.886006132519378,242.0,FEMA_4
g37033,1.6444378296159488,154.0,FEMA_4
g37035,-1.0524823910266337,498.0,FEMA_4
g37037,-1.4024629862411735,543.0,FEMA_4
g37039,2.5565119400564553,97.0,FEMA_4
g37041,3.3687269598329133,55.0,FEMA_4
g37043,1.5643218829407217,162.0,FEMA_4
g37045,-0.2874756831343817,392.0,FEMA_4
g37047,2.669375019829775,89.0,FEMA_4
g37049,0.1414665199868832,340.0,FEMA_4
g37051,-0.3379389331008156,401.0,FEMA_4
g37053,-3.070529035017605,665.0,FEMA_4
g37055,-0.4010012336689689,408.0,FEMA_4
g37057,-1.3933846502108245,539.0,FEMA_4
g37059,-2.9636945407595645,660.0,FEMA_4
g37061,2.1866247622728716,121.0,FEMA_4
g37063,0.33370804652066904,309.0,FEMA_4
g37065,1.0870071076077397,214.0,FEMA_4
g37067,-0.052482224976813374,364.0,FEMA_4
g37069,-1.691257149672135,583.0,FEMA_4
g37071,-1.1206936811799564,507.0,FEMA_4
g37073,-2.9313536005842495,656.0,FEMA_4
g37075,3.1210595089257467,67.0,FEMA_4
g37077,-1.6386403081638146,573.0,FEMA_4
g37079,3.1625648289382027,66.0,FEMA_4
g37081,-0.9979315193807232,491.0,FEMA_4
g37083,3.2597439372966557,59.0,FEMA_4
g37085,-1.4368495693158163,547.0,FEMA_4
g37087,0.8485752983929598,248.0,FEMA_4
g37089,1.2928022403061785,191.0,FEMA_4
g37091,3.1745804506672695,65.0,FEMA_4
g37093,2.690251934617364,87.0,FEMA_4
g37095,2.772693580307469,83.0,FEMA_4
g37097,-3.022457368087771,663.0,FEMA_4
g37099,6.790927718184105,11.0,FEMA_4
g37101,-2.330447747431665,626.0,FEMA_4
g37103,1.5046786935451162,170.0,FEMA_4
